customer_id,recency,frequency,monetary,ticket_count,churn_next_60d,R_score,F_score,M_score,RFM_Score,segment_name
CUST00742,110,2,1288.91,0.0,1,2,1,1,211,Low Value Customers
CUST00743,1,6,4040.7300000000005,1.0,0,4,4,3,443,Loyal Customers
CUST00744,126,2,1108.58,0.0,1,2,1,1,211,Dormant Customers
CUST00745,1,3,2562.92,0.0,0,4,2,2,422,Potential Loyalists
CUST00746,238,2,1625.12,0.0,1,1,1,2,112,Dormant Customers
CUST00747,6,3,2136.34,1.0,0,4,2,2,422,Potential Loyalists
CUST00748,50,8,5195.88,1.0,0,3,4,4,344,Loyal Customers
CUST00749,39,3,2194.94,0.0,0,3,2,2,322,Potential Loyalists
CUST00750,18,5,4398.99,0.0,0,4,3,4,434,Loyal Customers
CUST00751,21,3,2524.67,0.0,0,4,2,2,422,Potential Loyalists
CUST00752,158,2,1319.5500000000002,1.0,1,2,1,1,211,Dormant Customers
CUST00753,204,1,1093.17,0.0,1,1,1,1,111,Dormant Customers
CUST00754,34,5,5744.99,1.0,0,3,3,4,334,Loyal Customers
CUST00755,261,2,1585.3600000000001,1.0,1,1,1,2,112,Dormant Customers
CUST00756,174,3,3223.87,2.0,1,2,2,3,223,Dormant Customers
CUST00757,17,6,3257.69,0.0,0,4,4,3,443,Loyal Customers
CUST00758,21,12,8199.88,0.0,0,4,4,4,444,Loyal Customers
CUST00759,99,2,1562.24,0.0,1,2,1,2,212,Low Value Customers
CUST00760,223,2,1132.19,1.0,1,1,1,1,111,Dormant Customers
CUST00761,254,2,1069.58,0.0,1,1,1,1,111,Dormant Customers
CUST00762,9,3,3513.6699999999996,1.0,0,4,2,3,423,Potential Loyalists
CUST00763,249,4,4210.57,0.0,1,1,3,3,133,Dormant Customers
CUST00764,6,7,5460.74,0.0,0,4,4,4,444,Loyal Customers
CUST00765,159,3,2692.35,1.0,1,2,2,3,223,Dormant Customers
CUST00766,227,2,1783.35,0.0,1,1,1,2,112,Dormant Customers
CUST00767,136,7,3498.46,3.0,1,2,4,3,243,Loyal Customers
CUST00768,28,5,4145.38,1.0,0,3,3,3,333,Loyal Customers
CUST00769,79,6,2815.44,2.0,1,2,4,3,243,Loyal Customers
CUST00770,28,6,4420.31,1.0,0,3,4,4,344,Loyal Customers
CUST00771,151,1,456.76,1.0,1,2,1,1,211,Dormant Customers
CUST00772,251,3,3114.63,0.0,1,1,2,3,123,Dormant Customers
CUST00773,132,3,2278.26,1.0,1,2,2,2,222,Dormant Customers
CUST00774,162,3,1439.8,0.0,1,2,2,2,222,Dormant Customers
CUST00775,11,3,2261.05,0.0,0,4,2,2,422,Potential Loyalists
CUST00776,196,4,3024.9399999999996,0.0,1,1,3,3,133,Dormant Customers
CUST00777,16,2,2052.7,0.0,0,4,1,2,412,Potential Loyalists
CUST00778,392,4,3444.29,1.0,1,1,3,3,133,Dormant Customers
CUST00779,10,2,1509.0500000000002,0.0,0,4,1,2,412,Low Value Customers
CUST00780,46,6,4641.68,3.0,0,3,4,4,344,Loyal Customers
CUST00781,46,2,735.97,0.0,0,3,1,1,311,Low Value Customers
CUST00782,255,1,505.28,0.0,1,1,1,1,111,Dormant Customers
CUST00783,293,6,4123.36,1.0,1,1,4,3,143,Loyal Customers
CUST00784,106,5,3103.73,0.0,1,2,3,3,233,Loyal Customers
CUST00785,9,9,6686.259999999999,1.0,0,4,4,4,444,Loyal Customers
CUST00786,211,5,5359.3,3.0,1,1,3,4,134,Loyal Customers
CUST00787,44,8,6425.65,2.0,0,3,4,4,344,Loyal Customers
CUST00788,12,4,2375.38,0.0,0,4,3,2,432,Potential Loyalists
CUST00789,22,4,2430.0,0.0,0,4,3,2,432,Potential Loyalists
CUST00790,139,1,458.83,1.0,1,2,1,1,211,Dormant Customers
CUST00791,291,1,1187.93,1.0,1,1,1,1,111,Dormant Customers
CUST00792,209,6,2976.79,1.0,1,1,4,3,143,Loyal Customers
CUST00793,174,3,2463.2,0.0,1,2,2,2,222,Dormant Customers
CUST00794,232,5,2824.37,2.0,1,1,3,3,133,Loyal Customers
CUST00795,199,4,3787.58,0.0,1,1,3,3,133,Dormant Customers
CUST00796,212,3,5388.48,0.0,1,1,2,4,124,Dormant Customers
CUST00797,46,6,4173.97,0.0,0,3,4,3,343,Loyal Customers
CUST00798,55,11,7027.3,1.0,0,3,4,4,344,Loyal Customers
CUST00799,117,6,3798.88,1.0,1,2,4,3,243,Loyal Customers
CUST00800,55,11,11321.24,4.0,0,3,4,4,344,Loyal Customers
CUST00801,137,3,3345.79,1.0,1,2,2,3,223,Dormant Customers
CUST00802,262,1,1787.0,0.0,1,1,1,2,112,Dormant Customers
CUST00803,15,9,6758.16,1.0,0,4,4,4,444,Loyal Customers
CUST00804,32,3,4024.96,0.0,0,3,2,3,323,Potential Loyalists
CUST00805,13,2,1767.23,0.0,0,4,1,2,412,Low Value Customers
CUST00806,12,4,2638.59,0.0,0,4,3,3,433,Potential Loyalists
CUST00807,173,2,1827.0300000000002,0.0,1,2,1,2,212,Dormant Customers
CUST00808,18,8,4724.89,2.0,0,4,4,4,444,Loyal Customers
CUST00809,52,4,2499.37,2.0,0,3,3,2,332,Potential Loyalists
CUST00810,55,2,1187.01,0.0,0,3,1,1,311,Low Value Customers
CUST00811,245,6,3477.9399999999996,0.0,1,1,4,3,143,Loyal Customers
CUST00812,250,1,383.16,0.0,1,1,1,1,111,Dormant Customers
CUST00813,38,10,10122.32,4.0,0,3,4,4,344,Loyal Customers
CUST00814,51,4,4209.28,0.0,0,3,3,3,333,Potential Loyalists
CUST00815,7,6,8248.23,2.0,0,4,4,4,444,Loyal Customers
CUST00816,10,4,4139.43,1.0,0,4,3,3,433,Potential Loyalists
CUST00817,43,15,12291.02,1.0,0,3,4,4,344,Loyal Customers
CUST00818,208,1,988.84,1.0,1,1,1,1,111,Dormant Customers
CUST00819,4,5,2464.45,1.0,0,4,3,2,432,Loyal Customers
CUST00820,250,2,935.6700000000001,0.0,1,1,1,1,111,Dormant Customers
CUST00821,37,4,1560.22,2.0,0,3,3,2,332,Low Value Customers
CUST00822,47,7,5444.48,1.0,0,3,4,4,344,Loyal Customers
CUST00823,207,8,3291.63,3.0,1,1,4,3,143,Loyal Customers
CUST00824,27,5,3095.46,0.0,0,3,3,3,333,Loyal Customers
CUST00825,158,1,410.77,0.0,1,2,1,1,211,Dormant Customers
CUST00826,219,10,8171.4,2.0,1,1,4,4,144,Loyal Customers
CUST00827,21,2,2194.51,0.0,0,4,1,2,412,Potential Loyalists
CUST00828,151,1,355.91,0.0,1,2,1,1,211,Dormant Customers
CUST00829,14,11,6982.35,1.0,0,4,4,4,444,Loyal Customers
CUST00830,15,4,1997.9499999999998,0.0,0,4,3,2,432,Low Value Customers
CUST00831,7,4,2386.85,2.0,0,4,3,2,432,Potential Loyalists
CUST00832,46,2,1058.1299999999999,0.0,0,3,1,1,311,Low Value Customers
CUST00833,128,1,1142.84,0.0,1,2,1,1,211,Dormant Customers
CUST00834,15,5,2537.02,1.0,0,4,3,2,432,Loyal Customers
CUST00835,218,9,6888.030000000001,1.0,1,1,4,4,144,Loyal Customers
CUST00836,26,4,2317.06,0.0,0,3,3,2,332,Potential Loyalists
CUST00837,6,5,3553.5,0.0,0,4,3,3,433,Loyal Customers
CUST00838,70,6,4291.93,2.0,1,2,4,4,244,Loyal Customers
CUST00839,223,3,1996.99,0.0,1,1,2,2,122,Dormant Customers
CUST00840,11,12,10612.47,4.0,0,4,4,4,444,Champions
CUST00841,9,9,7419.17,2.0,0,4,4,4,444,Loyal Customers
CUST00842,25,7,7745.47,1.0,0,3,4,4,344,Loyal Customers
CUST00843,106,1,803.69,1.0,1,2,1,1,211,Low Value Customers
CUST00844,41,2,755.87,0.0,0,3,1,1,311,Low Value Customers
CUST00845,157,4,2758.2200000000003,2.0,1,2,3,3,233,Dormant Customers
CUST00846,40,11,8410.48,2.0,0,3,4,4,344,Loyal Customers
CUST00847,25,8,8043.27,2.0,0,3,4,4,344,Loyal Customers
CUST00848,20,5,2968.0699999999997,0.0,0,4,3,3,433,Loyal Customers
CUST00849,4,8,4626.5,0.0,0,4,4,4,444,Loyal Customers
CUST00850,68,2,2278.0299999999997,1.0,1,2,1,2,212,Potential Loyalists
CUST00851,31,4,2428.66,1.0,0,3,3,2,332,Potential Loyalists
CUST00852,32,5,2167.86,0.0,0,3,3,2,332,Loyal Customers
CUST00853,122,1,318.94,1.0,1,2,1,1,211,Dormant Customers
CUST00854,340,3,2249.63,0.0,1,1,2,2,122,Dormant Customers
CUST00855,353,1,613.47,0.0,1,1,1,1,111,Dormant Customers
CUST00856,22,2,2859.3100000000004,1.0,0,4,1,3,413,Potential Loyalists
CUST00857,5,8,8240.81,3.0,0,4,4,4,444,Loyal Customers
CUST00858,151,3,2363.5299999999997,0.0,1,2,2,2,222,Dormant Customers
CUST00859,230,4,2159.64,0.0,1,1,3,2,132,Dormant Customers
CUST00860,10,4,4975.85,1.0,0,4,3,4,434,Potential Loyalists
CUST00861,231,3,1530.88,1.0,1,1,2,2,122,Dormant Customers
CUST00862,514,4,3934.7400000000002,0.0,1,1,3,3,133,Dormant Customers
CUST00863,2,5,3905.8599999999997,0.0,0,4,3,3,433,Loyal Customers
CUST00864,199,2,1042.98,2.0,1,1,1,1,111,Dormant Customers
CUST00865,6,4,2649.15,1.0,0,4,3,3,433,Potential Loyalists
CUST00866,87,1,1280.71,0.0,1,2,1,1,211,Low Value Customers
CUST00867,76,1,424.64,1.0,1,2,1,1,211,Low Value Customers
CUST00868,13,2,2446.06,0.0,0,4,1,2,412,Potential Loyalists
CUST00869,154,7,4021.25,2.0,1,2,4,3,243,Loyal Customers
CUST00870,48,8,6011.93,1.0,0,3,4,4,344,Loyal Customers
CUST00871,183,8,7332.96,2.0,1,1,4,4,144,Loyal Customers
CUST00872,186,3,1959.48,0.0,1,1,2,2,122,Dormant Customers
CUST00873,50,6,6473.18,0.0,0,3,4,4,344,Loyal Customers
CUST00874,82,1,511.56,0.0,1,2,1,1,211,Low Value Customers
CUST00875,2,5,2503.32,0.0,0,4,3,2,432,Loyal Customers
CUST00876,97,3,1392.13,2.0,1,2,2,2,222,Low Value Customers
CUST00877,124,3,1904.33,1.0,1,2,2,2,222,Dormant Customers
CUST00878,24,4,3527.67,0.0,0,3,3,3,333,Potential Loyalists
CUST00879,216,6,5967.77,0.0,1,1,4,4,144,Loyal Customers
CUST00880,41,6,4867.9,1.0,0,3,4,4,344,Loyal Customers
CUST00881,28,9,9947.49,0.0,0,3,4,4,344,Loyal Customers
CUST00882,146,2,894.79,1.0,1,2,1,1,211,Dormant Customers
CUST00883,41,4,7320.71,0.0,0,3,3,4,334,Potential Loyalists
CUST00884,332,1,365.93,0.0,1,1,1,1,111,Dormant Customers
CUST00885,92,8,6880.8099999999995,2.0,1,2,4,4,244,Loyal Customers
CUST00886,43,7,4255.63,3.0,0,3,4,4,344,Loyal Customers
CUST00887,44,4,2990.4700000000003,2.0,0,3,3,3,333,Potential Loyalists
CUST00888,169,3,2556.74,0.0,1,2,2,2,222,Dormant Customers
CUST00889,105,3,2012.98,1.0,1,2,2,2,222,Potential Loyalists
CUST00890,56,2,1836.2600000000002,1.0,0,3,1,2,312,Low Value Customers
CUST00891,17,4,4809.09,0.0,0,4,3,4,434,Potential Loyalists
CUST00892,34,2,1512.83,0.0,0,3,1,2,312,Low Value Customers
CUST00893,160,2,2269.27,0.0,1,2,1,2,212,Dormant Customers
CUST00894,86,2,1903.85,2.0,1,2,1,2,212,Low Value Customers
CUST00895,115,4,1415.7,1.0,1,2,3,2,232,Low Value Customers
CUST00896,49,12,10648.24,2.0,0,3,4,4,344,Loyal Customers
CUST00897,4,4,2200.73,0.0,0,4,3,2,432,Potential Loyalists
CUST00898,400,6,4353.639999999999,1.0,1,1,4,4,144,Loyal Customers
CUST00899,248,1,574.65,1.0,1,1,1,1,111,Dormant Customers
CUST00900,119,2,1242.65,1.0,1,2,1,1,211,Low Value Customers
CUST00901,25,5,2464.39,3.0,0,3,3,2,332,Loyal Customers
CUST00902,31,2,2750.7200000000003,0.0,0,3,1,3,313,Potential Loyalists
CUST00903,103,1,632.18,1.0,1,2,1,1,211,Low Value Customers
CUST00904,26,9,6237.5,4.0,0,3,4,4,344,Loyal Customers
CUST00905,15,6,5968.610000000001,2.0,0,4,4,4,444,Loyal Customers
CUST00906,99,2,1449.41,0.0,1,2,1,2,212,Low Value Customers
CUST00907,281,3,2874.51,2.0,1,1,2,3,123,Dormant Customers
CUST00908,13,3,3367.2,1.0,0,4,2,3,423,Potential Loyalists
CUST00909,246,1,615.14,1.0,1,1,1,1,111,Dormant Customers
CUST00910,188,1,1239.32,1.0,1,1,1,1,111,Dormant Customers
CUST00911,10,12,6468.68,1.0,0,4,4,4,444,Loyal Customers
CUST00912,199,2,1516.54,0.0,1,1,1,2,112,Dormant Customers
CUST00913,244,3,1818.9,1.0,1,1,2,2,122,Dormant Customers
CUST00914,13,4,2222.24,0.0,0,4,3,2,432,Potential Loyalists
CUST00915,174,4,2277.22,2.0,1,2,3,2,232,Dormant Customers
CUST00916,48,6,4860.93,2.0,0,3,4,4,344,Loyal Customers
CUST00917,347,3,1704.79,1.0,1,1,2,2,122,Dormant Customers
CUST00918,297,2,1142.22,1.0,1,1,1,1,111,Dormant Customers
CUST00919,3,3,2454.3900000000003,1.0,0,4,2,2,422,Potential Loyalists
CUST00920,127,4,3650.77,2.0,1,2,3,3,233,Dormant Customers
CUST00921,256,1,1335.06,1.0,1,1,1,1,111,Dormant Customers
CUST00922,20,2,1685.92,0.0,0,4,1,2,412,Low Value Customers
CUST00923,118,7,4149.83,2.0,1,2,4,3,243,Loyal Customers
CUST00924,17,6,3946.79,0.0,0,4,4,3,443,Loyal Customers
CUST00925,10,3,1237.22,1.0,0,4,2,1,421,Low Value Customers
CUST00926,37,4,2339.8,1.0,0,3,3,2,332,Potential Loyalists
CUST00927,404,1,617.86,0.0,1,1,1,1,111,Dormant Customers
CUST00928,290,1,325.55,0.0,1,1,1,1,111,Dormant Customers
CUST00929,20,3,1073.3,0.0,0,4,2,1,421,Low Value Customers
CUST00930,32,6,3844.14,1.0,0,3,4,3,343,Loyal Customers
CUST00931,2,3,2714.71,0.0,0,4,2,3,423,Potential Loyalists
CUST00932,144,1,688.68,1.0,1,2,1,1,211,Dormant Customers
CUST00933,266,3,2102.12,0.0,1,1,2,2,122,Dormant Customers
CUST00934,105,10,6237.47,3.0,1,2,4,4,244,Loyal Customers
CUST00935,33,7,5188.150000000001,0.0,0,3,4,4,344,Loyal Customers
CUST00936,30,5,3923.66,1.0,0,3,3,3,333,Loyal Customers
CUST00937,187,5,3342.44,1.0,1,1,3,3,133,Loyal Customers
CUST00938,87,3,4729.23,1.0,1,2,2,4,224,Potential Loyalists
CUST00939,54,2,1107.05,0.0,0,3,1,1,311,Low Value Customers
CUST00940,5,4,2899.21,2.0,0,4,3,3,433,Potential Loyalists
CUST00941,244,5,3758.0600000000004,2.0,1,1,3,3,133,Loyal Customers
CUST00942,68,1,407.18,1.0,1,2,1,1,211,Low Value Customers
CUST00943,407,5,3965.95,0.0,1,1,3,3,133,Loyal Customers
CUST00944,135,6,4456.65,1.0,1,2,4,4,244,Loyal Customers
CUST00945,13,3,2214.03,0.0,0,4,2,2,422,Potential Loyalists
CUST00946,234,1,542.29,0.0,1,1,1,1,111,Dormant Customers
CUST00947,20,10,10027.53,2.0,0,4,4,4,444,Champions
CUST00948,140,1,923.64,0.0,1,2,1,1,211,Dormant Customers
CUST00949,191,2,1269.04,0.0,1,1,1,1,111,Dormant Customers
CUST00950,270,3,3765.9,1.0,1,1,2,3,123,Dormant Customers
CUST00951,57,2,1189.38,0.0,0,2,1,1,211,Low Value Customers
CUST00952,53,9,5015.73,0.0,0,3,4,4,344,Loyal Customers
CUST00953,12,4,2392.2400000000002,1.0,0,4,3,2,432,Potential Loyalists
CUST00954,25,3,1448.85,0.0,0,3,2,2,322,Low Value Customers
CUST00955,124,2,748.92,0.0,1,2,1,1,211,Dormant Customers
CUST00956,34,8,6939.79,2.0,0,3,4,4,344,Loyal Customers
CUST00957,31,4,2283.67,1.0,0,3,3,2,332,Potential Loyalists
CUST00958,221,2,1033.42,1.0,1,1,1,1,111,Dormant Customers
CUST00959,124,7,3865.13,1.0,1,2,4,3,243,Loyal Customers
CUST00960,207,4,3772.4900000000002,2.0,1,1,3,3,133,Dormant Customers
CUST00961,13,7,4642.05,1.0,0,4,4,4,444,Loyal Customers
CUST00962,83,1,349.41,1.0,1,2,1,1,211,Low Value Customers
CUST00963,164,1,641.2,0.0,1,2,1,1,211,Dormant Customers
CUST00964,280,3,2167.08,0.0,1,1,2,2,122,Dormant Customers
CUST00965,7,3,1160.9499999999998,2.0,0,4,2,1,421,Low Value Customers
CUST00966,43,2,2702.51,1.0,0,3,1,3,313,Potential Loyalists
CUST00967,279,2,2065.27,1.0,1,1,1,2,112,Dormant Customers
CUST00968,159,6,6505.79,1.0,1,2,4,4,244,Loyal Customers
CUST00969,21,5,3048.0499999999997,1.0,0,4,3,3,433,Loyal Customers
CUST00970,249,3,1607.64,1.0,1,1,2,2,122,Dormant Customers
CUST00971,39,9,5971.94,1.0,0,3,4,4,344,Loyal Customers
CUST00972,52,6,7731.1900000000005,1.0,0,3,4,4,344,Loyal Customers
CUST00973,17,8,3816.52,2.0,0,4,4,3,443,Loyal Customers
CUST00974,23,6,3864.1600000000003,2.0,0,4,4,3,443,Loyal Customers
CUST00975,20,5,3079.6099999999997,0.0,0,4,3,3,433,Loyal Customers
CUST00976,12,8,6222.9,2.0,0,4,4,4,444,Loyal Customers
CUST00977,13,4,2475.1,0.0,0,4,3,2,432,Potential Loyalists
CUST00978,368,1,725.16,1.0,1,1,1,1,111,Dormant Customers
CUST00979,164,8,6304.8099999999995,1.0,1,2,4,4,244,Loyal Customers
CUST00980,142,1,492.33,0.0,1,2,1,1,211,Dormant Customers
CUST00981,51,9,6921.92,1.0,0,3,4,4,344,Loyal Customers
CUST00982,13,5,2494.24,3.0,0,4,3,2,432,Loyal Customers
CUST00983,317,2,1982.29,1.0,1,1,1,2,112,Dormant Customers
CUST00984,8,4,4244.13,0.0,0,4,3,3,433,Potential Loyalists
CUST00985,146,1,734.6,1.0,1,2,1,1,211,Dormant Customers
CUST00986,7,6,3804.19,0.0,0,4,4,3,443,Loyal Customers
CUST00987,36,6,6292.92,1.0,0,3,4,4,344,Loyal Customers
CUST00988,45,7,4773.01,0.0,0,3,4,4,344,Loyal Customers
CUST00989,219,5,4165.87,0.0,1,1,3,3,133,Loyal Customers
CUST00990,15,9,6877.57,2.0,0,4,4,4,444,Loyal Customers
CUST00991,49,12,11918.47,2.0,0,3,4,4,344,Loyal Customers
CUST00992,333,5,4442.45,0.0,1,1,3,4,134,Loyal Customers
CUST00993,225,7,6785.33,1.0,1,1,4,4,144,Loyal Customers
CUST00994,12,8,7749.85,0.0,0,4,4,4,444,Loyal Customers
CUST00995,220,4,2523.84,0.0,1,1,3,2,132,Dormant Customers
CUST00996,20,8,4295.360000000001,3.0,0,4,4,4,444,Loyal Customers
CUST00997,241,1,325.85,1.0,1,1,1,1,111,Dormant Customers
CUST00998,24,5,4050.55,0.0,0,3,3,3,333,Loyal Customers
CUST00999,209,7,4930.56,2.0,1,1,4,4,144,Loyal Customers
CUST01000,22,4,3336.54,1.0,0,4,3,3,433,Potential Loyalists
CUST01001,374,5,4064.54,0.0,1,1,3,3,133,Loyal Customers
CUST01002,41,6,3771.06,0.0,0,3,4,3,343,Loyal Customers
CUST01003,199,1,944.62,1.0,1,1,1,1,111,Dormant Customers
CUST01004,276,7,5599.9,1.0,1,1,4,4,144,Loyal Customers
CUST01005,205,1,1329.67,1.0,1,1,1,1,111,Dormant Customers
CUST01006,48,3,1795.3999999999999,0.0,0,3,2,2,322,Low Value Customers
CUST01007,57,5,2893.62,1.0,0,2,3,3,233,Loyal Customers
CUST01008,330,1,473.15,0.0,1,1,1,1,111,Dormant Customers
CUST01009,32,2,1137.6100000000001,0.0,0,3,1,1,311,Low Value Customers
CUST01010,17,2,781.3599999999999,0.0,0,4,1,1,411,Low Value Customers
CUST01011,426,4,1951.66,0.0,1,1,3,2,132,Dormant Customers
CUST01012,22,5,3441.3199999999997,2.0,0,4,3,3,433,Loyal Customers
CUST01013,368,2,1302.3899999999999,1.0,1,1,1,1,111,Dormant Customers
CUST01014,198,7,3972.09,1.0,1,1,4,3,143,Loyal Customers
CUST01015,12,5,2736.99,1.0,0,4,3,3,433,Loyal Customers
CUST01016,37,4,1706.07,0.0,0,3,3,2,332,Low Value Customers
CUST01017,47,6,5902.049999999999,2.0,0,3,4,4,344,Loyal Customers
CUST01018,7,2,1107.73,1.0,0,4,1,1,411,Low Value Customers
CUST01019,351,2,1151.0900000000001,1.0,1,1,1,1,111,Dormant Customers
CUST01020,192,1,236.73,0.0,1,1,1,1,111,Dormant Customers
CUST01021,52,3,1191.98,1.0,0,3,2,1,321,Low Value Customers
CUST01022,313,2,1528.4,1.0,1,1,1,2,112,Dormant Customers
CUST01023,265,1,948.21,0.0,1,1,1,1,111,Dormant Customers
CUST01024,18,2,996.72,0.0,0,4,1,1,411,Low Value Customers
CUST01025,24,6,7672.870000000001,2.0,0,3,4,4,344,Loyal Customers
CUST01026,126,2,759.58,1.0,1,2,1,1,211,Dormant Customers
CUST01027,59,5,4590.97,2.0,0,2,3,4,234,Loyal Customers
CUST01028,234,1,2809.6,0.0,1,1,1,3,113,Dormant Customers
CUST01029,19,5,2874.62,2.0,0,4,3,3,433,Loyal Customers
CUST01030,60,12,9864.789999999999,0.0,0,2,4,4,244,Loyal Customers
CUST01031,235,5,3089.5600000000004,1.0,1,1,3,3,133,Loyal Customers
CUST01032,45,2,994.23,0.0,0,3,1,1,311,Low Value Customers
CUST01033,55,11,5721.55,4.0,0,3,4,4,344,Loyal Customers
CUST01034,46,10,6196.6,0.0,0,3,4,4,344,Loyal Customers
CUST01035,10,8,4307.32,1.0,0,4,4,4,444,Loyal Customers
CUST01036,202,6,5297.63,0.0,1,1,4,4,144,Loyal Customers
CUST01037,27,2,1802.65,0.0,0,3,1,2,312,Low Value Customers
CUST01038,113,4,1834.46,1.0,1,2,3,2,232,Low Value Customers
CUST01039,18,4,2593.19,2.0,0,4,3,2,432,Potential Loyalists
CUST01040,191,1,594.23,1.0,1,1,1,1,111,Dormant Customers
CUST01041,1,2,751.07,0.0,0,4,1,1,411,Low Value Customers
CUST01042,35,2,1249.24,0.0,0,3,1,1,311,Low Value Customers
CUST01043,135,1,464.25,0.0,1,2,1,1,211,Dormant Customers
CUST01044,31,3,3450.2,0.0,0,3,2,3,323,Potential Loyalists
CUST01045,4,3,2304.71,0.0,0,4,2,2,422,Potential Loyalists
CUST01046,166,1,1032.89,1.0,1,2,1,1,211,Dormant Customers
CUST01047,210,1,389.07,0.0,1,1,1,1,111,Dormant Customers
CUST01048,189,1,616.59,1.0,1,1,1,1,111,Dormant Customers
CUST01049,205,1,345.2,0.0,1,1,1,1,111,Dormant Customers
CUST01050,38,4,3112.21,0.0,0,3,3,3,333,Potential Loyalists
CUST01051,164,2,1390.63,1.0,1,2,1,2,212,Dormant Customers
CUST01052,234,1,763.75,0.0,1,1,1,1,111,Dormant Customers
CUST01053,207,2,2622.57,1.0,1,1,1,3,113,Dormant Customers
CUST01054,237,5,2628.9300000000003,2.0,1,1,3,3,133,Loyal Customers
CUST01055,267,4,4625.5599999999995,1.0,1,1,3,4,134,Dormant Customers
CUST01056,45,7,5364.88,2.0,0,3,4,4,344,Loyal Customers
CUST01057,24,2,1334.53,1.0,0,3,1,1,311,Low Value Customers
CUST01058,171,3,1535.77,2.0,1,2,2,2,222,Dormant Customers
CUST01059,207,1,601.72,1.0,1,1,1,1,111,Dormant Customers
CUST01060,32,4,3439.38,1.0,0,3,3,3,333,Potential Loyalists
CUST01061,3,4,2155.06,0.0,0,4,3,2,432,Potential Loyalists
CUST01062,355,5,2991.27,2.0,1,1,3,3,133,Loyal Customers
CUST01063,30,3,1627.58,1.0,0,3,2,2,322,Low Value Customers
CUST01064,57,4,2049.1499999999996,0.0,0,2,3,2,232,Potential Loyalists
CUST01065,59,3,1607.17,1.0,0,2,2,2,222,Low Value Customers
CUST01066,31,4,2965.5299999999997,0.0,0,3,3,3,333,Potential Loyalists
CUST01067,7,5,4606.679999999999,1.0,0,4,3,4,434,Loyal Customers
CUST01068,191,5,3945.95,0.0,1,1,3,3,133,Loyal Customers
CUST01069,53,2,3871.4700000000003,0.0,0,3,1,3,313,Potential Loyalists
CUST01070,13,11,7739.12,2.0,0,4,4,4,444,Loyal Customers
CUST01071,55,2,1287.3400000000001,0.0,0,3,1,1,311,Low Value Customers
CUST01072,244,1,377.27,1.0,1,1,1,1,111,Dormant Customers
CUST01073,141,3,4033.7000000000003,2.0,1,2,2,3,223,Dormant Customers
CUST01074,175,3,1784.42,0.0,1,2,2,2,222,Dormant Customers
CUST01075,87,2,1464.29,2.0,1,2,1,2,212,Low Value Customers
CUST01076,11,8,4484.14,1.0,0,4,4,4,444,Loyal Customers
CUST01077,129,1,1080.77,0.0,1,2,1,1,211,Dormant Customers
CUST01078,217,2,777.22,1.0,1,1,1,1,111,Dormant Customers
CUST01079,238,1,1832.92,0.0,1,1,1,2,112,Dormant Customers
CUST01080,178,3,1250.62,2.0,1,2,2,1,221,Dormant Customers
CUST01081,13,6,5326.09,1.0,0,4,4,4,444,Loyal Customers
CUST01082,96,1,1181.66,0.0,1,2,1,1,211,Low Value Customers
CUST01083,297,2,767.05,0.0,1,1,1,1,111,Dormant Customers
CUST01084,60,9,5090.81,1.0,0,2,4,4,244,Loyal Customers
CUST01085,419,1,1786.06,0.0,1,1,1,2,112,Dormant Customers
CUST01086,38,6,4690.18,3.0,0,3,4,4,344,Loyal Customers
CUST01087,63,1,839.43,1.0,1,2,1,1,211,Low Value Customers
CUST01088,4,2,1174.46,0.0,0,4,1,1,411,Low Value Customers
CUST01089,86,1,337.51,0.0,1,2,1,1,211,Low Value Customers
CUST01090,205,2,1200.77,0.0,1,1,1,1,111,Dormant Customers
CUST01091,148,1,505.4,1.0,1,2,1,1,211,Dormant Customers
CUST01092,257,9,7556.9,2.0,1,1,4,4,144,Loyal Customers
CUST01093,20,5,2177.05,1.0,0,4,3,2,432,Loyal Customers
CUST01094,58,7,4686.0,3.0,0,2,4,4,244,Loyal Customers
CUST01095,25,4,2634.15,0.0,0,3,3,3,333,Potential Loyalists
CUST01096,15,8,5848.84,2.0,0,4,4,4,444,Loyal Customers
CUST01097,294,5,2841.22,0.0,1,1,3,3,133,Loyal Customers
CUST01098,259,2,1964.25,1.0,1,1,1,2,112,Dormant Customers
CUST01099,7,11,7259.41,0.0,0,4,4,4,444,Loyal Customers
CUST01100,19,3,1520.78,0.0,0,4,2,2,422,Low Value Customers
CUST01101,71,1,732.91,0.0,1,2,1,1,211,Low Value Customers
CUST01102,55,8,4899.84,0.0,0,3,4,4,344,Loyal Customers
CUST01103,137,4,2384.85,1.0,1,2,3,2,232,Dormant Customers
CUST01104,2,7,4508.23,1.0,0,4,4,4,444,Loyal Customers
CUST01105,145,3,1353.63,1.0,1,2,2,1,221,Dormant Customers
CUST01106,47,2,1648.8400000000001,0.0,0,3,1,2,312,Low Value Customers
CUST01107,152,2,980.0699999999999,1.0,1,2,1,1,211,Dormant Customers
CUST01108,53,5,3662.24,1.0,0,3,3,3,333,Loyal Customers
CUST01109,50,2,1011.0899999999999,0.0,0,3,1,1,311,Low Value Customers
CUST01110,321,6,3554.06,1.0,1,1,4,3,143,Loyal Customers
CUST01111,156,7,7703.55,3.0,1,2,4,4,244,Loyal Customers
CUST01112,10,5,3121.73,2.0,0,4,3,3,433,Loyal Customers
